"conversation_id_str,""""created_at""","""favorite_count""","""full_text""","""id_str""","""image_url""","""in_reply_to_screen_name""","""lang""","""location""","""quote_count""","""reply_count""","""retweet_count""","""tweet_url""","""user_id_str""","""username"
"1922491841624133863,""""Wed May 14 04:24:29 +0000 2025""","""0""","""@sintakayaknyaa Semangat terus bestie""","""1922508289973084590""","""""","""sintakayaknyaa""","""in""","""DKI Jakarta, Indonesia""","""0""","""0""","""0""","""https://x.com/ridikaa_/status/1922508289973084590""","""2954536411""","""ridikaa_"
"1922506211737419902,""""Wed May 14 04:24:26 +0000 2025""","""0""","""@rainhearttt23 kalo ga boleh berarti harus dilanjut ya? (ga ada semangat)""","""1922508279114051688""","""""","""rainhearttt23""","""in""","""""","""0""","""1""","""0""","""https://x.com/nyangkuriikuu/status/1922508279114051688""","""1866435210671435776""","""nyangkuriikuu"
"1922504813427773685,""""Wed May 14 04:23:23 +0000 2025""","""0""","""@arxygu mksih ak semangat sehat alhamdulillah""","""1922508015267144117""","""""","""arxygu""","""in""","""🏀""","""0""","""0""","""0""","""https://x.com/yummpirw/status/1922508015267144117""","""1894676819850481664""","""yummpirw"
"1922508014319202647,""""Wed May 14 04:23:23 +0000 2025""","""0""","""Apa gue harus minum kukubima supaya semangat ini balik?""","""1922508014319202647""","""""","""""","""in""","""I, Rayyan Maraki.""","""0""","""1""","""0""","""https://x.com/Resoninth/status/1922508014319202647""","""1228437132""","""Resoninth"
"1922508010267570206,""""Wed May 14 04:23:22 +0000 2025""","""0""","""ga mau deh semangat ya""","""1922508010267570206""","""""","""""","""in""","""read rentry before follow!!!""","""0""","""0""","""0""","""https://x.com/myhusbandou/status/1922508010267570206""","""3116515400""","""myhusbandou"
"1922447567725396072,""""Wed May 14 04:23:21 +0000 2025""","""0""","""@mamajameson Semangat kk""","""1922508005385363790""","""""","""mamajameson""","""in""","""""","""0""","""0""","""0""","""https://x.com/yanyan12456/status/1922508005385363790""","""1454435904341217287""","""yanyan12456"
"1922507988910104757,""""Wed May 14 04:23:18 +0000 2025""","""0""","""Sejujurnya gak tahu bisa dikategorikan humor dan hurt/comfort apa egk karena aku merasa agak kurang bisa di dua hal itu hhhh (maafkan) Special tag buat @isagicake yang waktu itu ngasih semangat dan minta tag kalo fanficnya udah jadii ""","""1922507993305710857""","""""","""seribuin""","""in""","""""","""0""","""0""","""0""","""https://x.com/seribuin/status/1922507993305710857""","""1303856212291715074""","""seribuin"
"1922447388377022645,""""Wed May 14 04:23:18 +0000 2025""","""0""","""@bebichichhi semangat pagi""","""1922507993200906406""","""""","""bebichichhi""","""in""","""22'""","""0""","""0""","""0""","""https://x.com/matchaled/status/1922507993200906406""","""1050340439302135808""","""matchaled"
"1922505144064745776,""""Wed May 14 04:23:16 +0000 2025""","""0""","""͏ ͏͏ 38. Kalo lagi loyo ngerp apa yang buat kamu semangat lagi ngerp? ͏ ͏͏""","""1922507982757089355""","""""","""chiquitaPC29""","""in""","""snd""","""1""","""1""","""0""","""https://x.com/chiquitaPC29/status/1922507982757089355""","""1916092564572409857""","""chiquitaPC29"
"1922507977795281327,""""Wed May 14 04:23:15 +0000 2025""","""0""","""sedih bgt harusnya lusa aku bertemu aduh menyedihkan lah aku ga semangat menjalani minggu ini""","""1922507977795281327""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/zelsafestplace/status/1922507977795281327""","""1298601980986667008""","""zelsafestplace"
"1922507960757997813,""""Wed May 14 04:23:10 +0000 2025""","""0""","""Hari baru penuh semangat""","""1922507960757997813""","""""","""""","""in""","""Indonesia ""","""0""","""0""","""0""","""https://x.com/Mawar1905_/status/1922507960757997813""","""1435042895057207296""","""Mawar1905_"
"1922506746255282227,""""Wed May 14 04:23:04 +0000 2025""","""0""","""@inaho_vt Semangat Inaho-chan ""","""1922507932916179157""","""""","""inaho_vt""","""in""","""Jakarta Capital Region, Indone""","""0""","""0""","""0""","""https://x.com/BrianSa58411628/status/1922507932916179157""","""1693987404259176448""","""BrianSa58411628"
"1921686381597798602,""""Wed May 14 04:23:03 +0000 2025""","""0""","""@bezzgall semangat""","""1922507930533875864""","""""","""bezzgall""","""in""","""fh ui'25""","""0""","""0""","""0""","""https://x.com/dudepunya/status/1922507930533875864""","""1483569385256398850""","""dudepunya"
"1922136781178200170,""""Wed May 14 04:23:02 +0000 2025""","""0""","""@enthraliz kak semangat yaa ""","""1922507925613945072""","""""","""enthraliz""","""in""","""21 ☆☆ dnfwc""","""0""","""0""","""0""","""https://x.com/jouiblesse/status/1922507925613945072""","""859853747844808704""","""jouiblesse"
"1921862155512471810,""""Wed May 14 04:22:59 +0000 2025""","""0""","""@ericstohn makaci banyak abang eric! udah keren twibbonku makin keren aja ada abangnya disana :D aamiin makasih abang! aku udah semangat banget karna comeback kali ini beneran sukses dari segi album dan juga streaming :') YUK NONTON DAN DENGERIN ARE YOU ALIVE ABANG""","""1922507911739171136""","""""","""ericstohn""","""in""","""2OO2˳ ֹ — #1O: Park Wonbin! ♥︎""","""0""","""0""","""0""","""https://x.com/xkinyu/status/1922507911739171136""","""1597711975""","""xkinyu"
"1922507901505077499,""""Wed May 14 04:22:56 +0000 2025""","""0""","""at the end of the day orang yg jahat sm perempuan adalah perempuan itu sendiri semangat standar ganda nya everyone:))""","""1922507901505077499""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/nihaeun/status/1922507901505077499""","""1516677785229557762""","""nihaeun"
"1922507871771574733,""""Wed May 14 04:22:49 +0000 2025""","""0""","""Semangat https://t.co/PBhfJmeltb""","""1922507871771574733""","""https://pbs.twimg.com/media/Gq4etUoXUAAi8ln.jpg""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/hal0do/status/1922507871771574733""","""1903409898790301697""","""hal0do"
"1922459259037487195,""""Wed May 14 04:22:47 +0000 2025""","""0""","""@bucinnyanew Semangat sayang ""","""1922507863731171418""","""""","""bucinnyanew""","""in""","""21+""","""0""","""0""","""0""","""https://x.com/tafniaaa_/status/1922507863731171418""","""1449268131734507523""","""tafniaaa_"
"1922507838640804114,""""Wed May 14 04:22:41 +0000 2025""","""0""","""𝐌𝐀𝐓𝐂𝐇𝐃𝐀𝐘! ㅤ La Liga - Jornada 36 Real Madrid vs Mallorca Kamis 15 Mei 2025 ⏰ K.O : 02.30 WIB / 03.30 WITA / 04.30 WIT Estadio Santiago Bernabéu Live Beinsports &amp"";"" Vidio Live Streaming Semangat! https://t.co/vd3sj9xI6U""","""1922507838640804114""","""https://pbs.twimg.com/media/Gq4er0nWsAE7BU9.jpg""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/_rmcffans/status/1922507838640804114""","""1805410707317702660""","""_rmcffans"""""";;"
"1922507705366794639,""""Wed May 14 04:22:41 +0000 2025""","""0""","""ttp semangat dan positif yah asjar aku""","""1922507836661104721""","""""","""chihakujm""","""in""","""jatim""","""0""","""0""","""0""","""https://x.com/chihakujm/status/1922507836661104721""","""1529698762485968896""","""chihakujm"
"1922499938669253083,""""Wed May 14 04:22:40 +0000 2025""","""4""","""@DianSandiU Semangat terus mas gaspoll. Kebenaran memang harus terus di tegakkan.untuk membungkam mulut2 sampah negara kayak rombongan mereka itu""","""1922507834677190952""","""""","""DianSandiU""","""in""","""DKI Jakarta, Indonesia""","""0""","""0""","""0""","""https://x.com/zy_zy_lestary/status/1922507834677190952""","""1530146266822258688""","""zy_zy_lestary"
"1922507821490311209,""""Wed May 14 04:22:37 +0000 2025""","""1""","""Dikit demi sedikit lama-lama jadi Bukit Semangat affiliator pemula #affiliate #affiliatepemula #pemula #ceasefire #deprem #AldyCJR https://t.co/iN3VvpIh5D""","""1922507821490311209""","""https://pbs.twimg.com/media/Gq4erEBbAAEKDqW.jpg""","""""","""in""","""""","""0""","""1""","""0""","""https://x.com/fairy_tann/status/1922507821490311209""","""1920491474212564997""","""fairy_tann"
"1922498960725315719,""""Wed May 14 04:22:35 +0000 2025""","""0""","""@S_GraciaJKT48 hai cicii semangat ya kegiatannya dan jangan telat makan ""","""1922507813550465121""","""""","""S_GraciaJKT48""","""in""","""Yogyakarta, Indonesia""","""0""","""0""","""0""","""https://x.com/elsailalalaaa/status/1922507813550465121""","""1601347710""","""elsailalalaaa"
"1922500155367952824,""""Wed May 14 04:22:30 +0000 2025""","""0""","""@itsmeyunna Semangat yun""","""1922507792918761606""","""""","""itsmeyunna""","""in""","""cell block nine""","""0""","""0""","""0""","""https://x.com/lycenaire999/status/1922507792918761606""","""1396834653152059398""","""lycenaire999"
"1922507773683654689,""""Wed May 14 04:22:26 +0000 2025""","""0""","""pergaulan bebas mmg asu semangat adnan kale""","""1922507773683654689""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/tearfullfairy/status/1922507773683654689""","""1397102944655343617""","""tearfullfairy"
"1922488450684538961,""""Wed May 14 04:22:20 +0000 2025""","""0""","""@angelixuhan ak kirim foto seokgyu biar semangat https://t.co/4VfpX52g9m""","""1922507750468129140""","""https://pbs.twimg.com/media/Gq4enBebAAMePnB.jpg""","""angelixuhan""","""in""","""osaka ""","""0""","""0""","""0""","""https://x.com/kyeomraranin/status/1922507750468129140""","""1835683828612136960""","""kyeomraranin"
"1922507486088593895,""""Wed May 14 04:22:09 +0000 2025""","""0""","""@natadecochol duh lagu yang bikin semangat""","""1922507703865283021""","""""","""natadecochol""","""in""","""Jakarta Capital Region""","""0""","""1""","""0""","""https://x.com/sabian0s/status/1922507703865283021""","""1318080455002841089""","""sabian0s"
"1922474344485171580,""""Wed May 14 04:22:08 +0000 2025""","""0""","""@CutieCalda good morning cuca! hoo gak sabar nungguin semangat juga cuca hari rabunya ""","""1922507697460568490""","""""","""CutieCalda""","""in""","""세븐틴, 1997""","""0""","""0""","""0""","""https://x.com/doikyeoml/status/1922507697460568490""","""1136827655234306050""","""doikyeoml"
"1922506727317967307,""""Wed May 14 04:22:08 +0000 2025""","""0""","""@zalpacil padahal masi di bawah bayang² kata selamat atau semangat nih ntar 28 mei ""","""1922507697234104381""","""""","""zalpacil""","""in""","""fikom unpad""","""0""","""1""","""0""","""https://x.com/flieflou/status/1922507697234104381""","""1290245149507821568""","""flieflou"
"1922507695019466808,""""Wed May 14 04:22:07 +0000 2025""","""0""","""Tiba2 ga semangat wkwwkwkwk""","""1922507695019466808""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/ehemajadeh/status/1922507695019466808""","""1450630399256784900""","""ehemajadeh"
"1922446219135140045,""""Wed May 14 04:22:07 +0000 2025""","""1""","""@philantree Semangat Pak. Bisa-bisa.""","""1922507693417218463""","""""","""philantree""","""in""","""Kabupaten Semarang""","""0""","""0""","""0""","""https://x.com/mandikecil/status/1922507693417218463""","""233905340""","""mandikecil"
"1922505623851434444,""""Wed May 14 04:22:06 +0000 2025""","""0""","""@Cryptorealis tetap semangat om don @GiveRep""","""1922507689701126409""","""""","""Cryptorealis""","""in""","""""","""0""","""1""","""0""","""https://x.com/zerodripzz/status/1922507689701126409""","""1761720074032078848""","""zerodripzz"
"1922507689411621189,""""Wed May 14 04:22:06 +0000 2025""","""0""","""Semangat ujiannya ️ @Elin_JKT48 #StoryThelin""","""1922507689411621189""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/Loopy_Terbang/status/1922507689411621189""","""490378390""","""Loopy_Terbang"
"1922483857300873637,""""Wed May 14 04:22:00 +0000 2025""","""0""","""@jaetothemine semangat ka zaza!""","""1922507665986457900""","""""","""jaetothemine""","""in""","""""","""0""","""0""","""0""","""https://x.com/makeuonel/status/1922507665986457900""","""1798008104631795712""","""makeuonel"
"1922248235403338125,""""Wed May 14 04:21:56 +0000 2025""","""0""","""@jokovvl @balapurik @AndreasSolusi @Bambangmulyonoo @mas_veel_ @gtobing2903 @DedynurPalakka @DokterTifa @EdySularno96489 @Epricila10 Gilaaa....bajer Mulyono semakin masif nih semangat pejuang kebenaran Roy Suryo dkk.""","""1922507648911495536""","""""","""jokovvl""","""in""","""Bumi Allah""","""0""","""0""","""0""","""https://x.com/ijanu_s/status/1922507648911495536""","""276297919""","""ijanu_s"
"1922242807244456393,""""Wed May 14 04:21:55 +0000 2025""","""0""","""@ImasI34101 @puanmaharani_ri Tetap selalu semangat ya mbak puan""","""1922507642326384857""","""""","""ImasI34101""","""in""","""""","""0""","""0""","""0""","""https://x.com/alghifaryzak/status/1922507642326384857""","""1904368043754688512""","""alghifaryzak"
"1922124297197277494,""""Wed May 14 04:21:54 +0000 2025""","""0""","""@xokaxona @GiveRep @bluefinapp @iKONIC_143 Selalu semangat kakak demi segenggam $REP""","""1922507640535421339""","""""","""xokaxona""","""in""","""DKI Jakarta, Indonesia""","""0""","""0""","""0""","""https://x.com/Djadmika1/status/1922507640535421339""","""930504505355055104""","""Djadmika1"
"1921206981421134338,""""Wed May 14 04:21:51 +0000 2025""","""0""","""@promo_BRI plis BRImo FSTVL adain terus tiap tahun biar makin banyak yang semangat nabung""","""1922507628262879428""","""""","""promo_BRI""","""in""","""Indonesia""","""0""","""1""","""0""","""https://x.com/Fajar_Suryaa/status/1922507628262879428""","""1803887998867771393""","""Fajar_Suryaa"
"1922507603524878361,""""Wed May 14 04:21:45 +0000 2025""","""0""","""@2 Terima kasih ya Aran? Sudah menjalankan tugasnya dengan baik meskipun belum semuanya kamu udah keren banget. Ayo lebih banyak ngobrol lagi sebelum ekhem. Pokoknya aku tau kamu bisa lewatin semuanya. Kamu paling tau apa yg bisa kamu lakuin nantinya semangat! https://t.co/NAlvbnH2Os""","""1922507603524878361""","""https://pbs.twimg.com/media/Gq4eKWFbwAATQI7.png""","""2""","""in""","""""","""1""","""0""","""0""","""https://x.com/jijsik/status/1922507603524878361""","""1460507306450309123""","""jijsik"
"1922506332080394244,""""Wed May 14 04:21:38 +0000 2025""","""0""","""@celsarcadia semangat kak! semoga lancar ‍️""","""1922507573149720738""","""""","""celsarcadia""","""in""","""🐰💭 OPEN : O9.3O — 21.3O""","""0""","""1""","""0""","""https://x.com/poyoue/status/1922507573149720738""","""1878387267762593792""","""poyoue"
"1922507568632512805,""""Wed May 14 04:21:37 +0000 2025""","""5""","""kak abell ain t this damar isa.. WHAKAKAKKAAK (link) cuma bisa bilang semangat ya damar lawan kamu adalah avoidant attachment. ‍ https://t.co/9QEs8u7wdt https://t.co/hMMicgIJtm""","""1922507568632512805""","""https://pbs.twimg.com/media/Gq4ecbbbAAITr9n.jpg""","""""","""in""","""MDNI.""","""0""","""0""","""0""","""https://x.com/rikujpgs/status/1922507568632512805""","""1849665779182206978""","""rikujpgs"
"1922507561049203064,""""Wed May 14 04:21:35 +0000 2025""","""0""","""ihh jadi ga semangat ngapa2innnn pengennyaa langsung weekend rayain ultah si bocilll""","""1922507561049203064""","""""","""""","""in""","""Bandung""","""0""","""0""","""0""","""https://x.com/Catcipp/status/1922507561049203064""","""1033302472381489152""","""Catcipp"
"1922471545500230099,""""Wed May 14 04:21:34 +0000 2025""","""0""","""@RiaRiaRia21 Semangat haha""","""1922507555495977172""","""""","""RiaRiaRia21""","""in""","""""","""0""","""0""","""0""","""https://x.com/___MELISA18/status/1922507555495977172""","""1418800046846382080""","""___MELISA18"
"1922487625882931483,""""Wed May 14 04:21:31 +0000 2025""","""0""","""@deezycake omagaaa kaakk semangat yaaa""","""1922507545484099959""","""""","""deezycake""","""in""","""planet lain""","""0""","""0""","""0""","""https://x.com/esseruuut/status/1922507545484099959""","""1268008081599770624""","""esseruuut"
"1922507519177396514,""""Wed May 14 04:21:25 +0000 2025""","""0""","""Semangat belajar gw ilang coggg tutorial mengembalikan semangat belajar:))""","""1922507519177396514""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/cananaav/status/1922507519177396514""","""1564732795649331200""","""cananaav"
"1922507511556419925,""""Wed May 14 04:21:23 +0000 2025""","""0""","""iya nder tiap malem nangis terus mana sambil ngejalanin life after break up yang ga seberapa itu wkwkwkwkkwwk semangat ya nder coba cari suasana baru nder kayak ngerjain di cafe atau di perpus bareng temen2""","""1922507511556419925""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/untilyouarehome/status/1922507511556419925""","""2193398096""","""untilyouarehome"
"1922506746255282227,""""Wed May 14 04:21:23 +0000 2025""","""0""","""@inaho_vt semangat belajar dan selalu jaga kesehatan inaho-chan""","""1922507511472525494""","""""","""inaho_vt""","""in""","""""","""0""","""0""","""0""","""https://x.com/HunterHolo38754/status/1922507511472525494""","""1907356653605007360""","""HunterHolo38754"
"1922507480191402482,""""Wed May 14 04:21:16 +0000 2025""","""1""","""Kenapa aku kalo di kos bawaannya capek bgt badan sakit semua tapi kalo diluar semangat semangat aja..""","""1922507480191402482""","""""","""""","""in""","""""","""0""","""1""","""0""","""https://x.com/ahacugemoy/status/1922507480191402482""","""1314446527029362689""","""ahacugemoy"
"1921905647634800889,""""Wed May 14 04:21:09 +0000 2025""","""0""","""@xiamank kuliah biar bisa kerja kerja biar bisa kuliah semangat semuanya!""","""1922507451787510270""","""""","""xiamank""","""in""","""""","""0""","""0""","""0""","""https://x.com/kind4messy/status/1922507451787510270""","""1411996024457945090""","""kind4messy"
"1922324056730202210,""""Wed May 14 04:21:08 +0000 2025""","""0""","""@budakretail_ lalu apakah kamu sudah menceritakan hal tersebut kepada orang tua? tentang kakakmu itu krn ga adil rasanya kalo kamu menderita sendirian dia seneng semangat ya semoga kamu tidak merasakan gejala ataupun hal tersebut lagi""","""1922507445567377840""","""""","""jexedel""","""in""","""""","""0""","""1""","""0""","""https://x.com/jexedel/status/1922507445567377840""","""1288790213272059905""","""jexedel"
"1922507426516898285,""""Wed May 14 04:21:05 +0000 2025""","""0""","""Bawa buku favoritmu semangat diskusi dan rasa ingin tahu yang tak terbatas. Mari tumbuh bersama lewat setiap lembar yang kita baca dan ulas! Sampai jumpa di RnR! Karena perubahan bisa dimulai dari satu paragraf yang menggugah.""","""1922507435312390536""","""""","""BEM_Unsoed""","""in""","""Unsoed""","""0""","""1""","""0""","""https://x.com/BEM_Unsoed/status/1922507435312390536""","""297204645""","""BEM_Unsoed"
"1922292152031195252,""""Wed May 14 04:21:04 +0000 2025""","""0""","""@octnverse Kerenn polll Kak semangat terus kerja-kerja literasi nya. Panjang umur dan diberi kemudahan selalu️""","""1922507430648217705""","""""","""octnverse""","""in""","""Nepal""","""0""","""0""","""0""","""https://x.com/wijangbayuu/status/1922507430648217705""","""1176006999043014657""","""wijangbayuu"
"1922507428001657154,""""Wed May 14 04:21:03 +0000 2025""","""0""","""Aku kok jadi semangat liat kolom reply berasa liat forum kaskus wkwkwk""","""1922507428001657154""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/rainbowonsky_/status/1922507428001657154""","""1257792719813898242""","""rainbowonsky_"
"1922488358032253378,""""Wed May 14 04:21:03 +0000 2025""","""20""","""@tanyarlfes kok ada orang' kaya gini kasian adek' kecil yang ga punya dosa dan ga tau apa apa. semangat buat cewe'""","""1922507425476694074""","""""","""tanyarlfes""","""in""","""""","""0""","""0""","""0""","""https://x.com/Mimicaaawan/status/1922507425476694074""","""1829687878315884546""","""Mimicaaawan"
"1910274054310838650,""""Wed May 14 04:21:00 +0000 2025""","""0""","""@winver aku emang gak punya bukti tapi omonganku bisa dipegang kok bukan cuma di ss! kesan pesan serumah sama winver rasanya jadi lebih adem mungkin karena ada kehadiran cewekku? aku jadi lebih semangat berkegiatan disinii ""","""1922507412608635214""","""""","""winver""","""in""","""매니지먼트숲 매력적인 천사 ꒰ঌ♡໒꒱""","""0""","""0""","""0""","""https://x.com/Mirju/status/1922507412608635214""","""1337995165""","""Mirju"
"1922502731425558926,""""Wed May 14 04:20:46 +0000 2025""","""0""","""@alayyysgirl semangat menabung yeahh""","""1922507355884761443""","""""","""alayyysgirl""","""in""","""""","""0""","""1""","""0""","""https://x.com/lovjies/status/1922507355884761443""","""1349931724336029697""","""lovjies"
"1922502437971116248,""""Wed May 14 04:20:46 +0000 2025""","""0""","""@lovvatiramisu_ Semangat ya semoga lancar""","""1922507353376633061""","""""","""lovvatiramisu_""","""in""","""EXO NCT""","""0""","""0""","""0""","""https://x.com/Grizellaeris/status/1922507353376633061""","""1605938140195082247""","""Grizellaeris"
"1922307233636876402,""""Wed May 14 04:20:42 +0000 2025""","""0""","""@Keripikkentankk iya sih bener semangat ia mencari jodohnya""","""1922507340055535943""","""""","""Keripikkentankk""","""in""","""""","""0""","""0""","""0""","""https://x.com/kalathings_/status/1922507340055535943""","""1892599315937574912""","""kalathings_"
"1922498960725315719,""""Wed May 14 04:20:41 +0000 2025""","""0""","""@S_GraciaJKT48 haloo cicii cintaku duniaku semangat kegiatan hari ini yaa""","""1922507332417667095""","""""","""S_GraciaJKT48""","""in""","""""","""0""","""0""","""0""","""https://x.com/hrtmina/status/1922507332417667095""","""1276400789666185217""","""hrtmina"
"1922471296266297669,""""Wed May 14 04:20:36 +0000 2025""","""0""","""@polwusi astaga semangat""","""1922507312897438150""","""""","""polwusi""","""in""","""him.""","""0""","""0""","""0""","""https://x.com/guicstar/status/1922507312897438150""","""843365880""","""guicstar"
"1922272504002818202,""""Wed May 14 04:20:32 +0000 2025""","""1""","""@Sitenowid @PexgiP2PAnomali Semangat ""","""1922507295331610631""","""""","""Sitenowid""","""in""","""indonesia""","""0""","""0""","""0""","""https://x.com/IkutanCrypto/status/1922507295331610631""","""1911844611125039104""","""IkutanCrypto"
"1920427092317294593,""""Wed May 14 04:20:30 +0000 2025""","""0""","""@belvyaanjanii Sbb aamiin semangat yah manis""","""1922507287056269608""","""""","""belvyaanjanii""","""in""","""""","""0""","""0""","""0""","""https://x.com/abtlimm/status/1922507287056269608""","""1654739407784804353""","""abtlimm"
"1922507280743805383,""""Wed May 14 04:20:28 +0000 2025""","""0""","""Halo sober Generasi hebat dibangun bukan dari ketergantungan melainkan dari tekad dan semangat untuk meraih mimpi. Jauhi narkoba lindungi masa depanmu dan bersama² kita wujudkan Polewali Mandar Bersinar ️ #bnnkpolman #bnnpsulbar #bnnri #indonesiabersinar https://t.co/yF7MFIVH5E""","""1922507280743805383""","""https://pbs.twimg.com/media/Gq4eKzCbAAEnQ4w.jpg""","""""","""in""","""Polewali Mandar, Sulawesi Bara""","""0""","""0""","""0""","""https://x.com/infobnnkpolman/status/1922507280743805383""","""1319184215309602817""","""infobnnkpolman"
"1921067676769677378,""""Wed May 14 04:20:27 +0000 2025""","""0""","""@tariiiel Waaah semangat yaaa~ Yumin tunggu videonyaaa ""","""1922507274951504044""","""""","""tariiiel""","""in""","""""","""0""","""0""","""0""","""https://x.com/Yupiers/status/1922507274951504044""","""61390022""","""Yupiers"
"1922450596512334253,""""Wed May 14 04:20:19 +0000 2025""","""0""","""@_cningning Semangat balik ke rutinitas yaa""","""1922507241510346937""","""""","""_cningning""","""in""","""""","""0""","""0""","""0""","""https://x.com/KangParkirDaman/status/1922507241510346937""","""1906207974470864896""","""KangParkirDaman"
"1922446299695042572,""""Wed May 14 04:20:19 +0000 2025""","""0""","""@P_riestess7 @SuccinctLabs @pumatheuma semangat jangan menyerah""","""1922507241405513761""","""""","""P_riestess7""","""in""","""""","""0""","""0""","""0""","""https://x.com/Aeroxx282917/status/1922507241405513761""","""1876609443024318464""","""Aeroxx282917"
"1922507234304520623,""""Wed May 14 04:20:17 +0000 2025""","""2""","""puncak komedi bupati gresik cuti alasannya jadi petugas haji sip semangat cak https://t.co/6PGNCeobAb""","""1922507234304520623""","""https://pbs.twimg.com/media/Gq4eJDNXoAA_wYW.jpg""","""""","""in""","""nomaden""","""0""","""1""","""0""","""https://x.com/hudialfarich_/status/1922507234304520623""","""4678833986""","""hudialfarich_"
"1921862155512471810,""""Wed May 14 04:20:14 +0000 2025""","""0""","""@Eeungkwan kakaaak! makasih banyak banyak sudah pakai twibbonku aaa keren banget deh jadinya? makasih abang semangatnya aku abis ini bakalan semangat buat promosi kalau gitu! semoga kita ketemu di backstage ya abang""","""1922507222195536124""","""""","""Eeungkwan""","""in""","""2OO2˳ ֹ — #1O: Park Wonbin! ♥︎""","""0""","""0""","""0""","""https://x.com/xkinyu/status/1922507222195536124""","""1597711975""","""xkinyu"
"1922468730803544108,""""Wed May 14 04:20:10 +0000 2025""","""0""","""@rendezvlouz Semangat untuk kerja hari ini. Ingat makan!""","""1922507203501548010""","""""","""rendezvlouz""","""in""","""NSA MDNI — CRIME!OC""","""0""","""0""","""0""","""https://x.com/artsimetris/status/1922507203501548010""","""1335446249487527936""","""artsimetris"
"1922506186219254097,""""Wed May 14 04:20:03 +0000 2025""","""0""","""@woonhakcandy lagi mengumpulkan semangat untuk mengerjakan sesuatu kamuu lagi apaa""","""1922507175856947596""","""""","""woonhakcandy""","""in""","""02 - infj""","""0""","""1""","""0""","""https://x.com/uuliuuriuu/status/1922507175856947596""","""1914335090290941952""","""uuliuuriuu"
"1922502437971116248,""""Wed May 14 04:20:00 +0000 2025""","""0""","""@lovvatiramisu_ semangat kak aiii ""","""1922507159775949076""","""""","""lovvatiramisu_""","""in""","""19""","""0""","""0""","""0""","""https://x.com/tahuegisiae/status/1922507159775949076""","""1567824864765177857""","""tahuegisiae"
"1922498212629242333,""""Wed May 14 04:19:54 +0000 2025""","""0""","""@Jodie_u7 semangat hari ini""","""1922507136946278742""","""""","""Jodie_u7""","""in""","""""","""0""","""0""","""0""","""https://x.com/penikmat_hujann/status/1922507136946278742""","""1215976994799640577""","""penikmat_hujann"
"1922507098987937860,""""Wed May 14 04:19:45 +0000 2025""","""0""","""sumpah ga semangat co""","""1922507098987937860""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/xvzsin/status/1922507098987937860""","""1899517034175832064""","""xvzsin"
"1921067676769677378,""""Wed May 14 04:19:44 +0000 2025""","""1""","""@SulisNur5 Wah pendukung garis keras nih! Jangan lupa kasih semangat yaa pas nonton ""","""1922507094025965668""","""""","""SulisNur5""","""in""","""""","""0""","""0""","""0""","""https://x.com/Yupiers/status/1922507094025965668""","""61390022""","""Yupiers"
"1922507061318856856,""""Wed May 14 04:19:36 +0000 2025""","""0""","""hari ini interview bsk ujin tulis semangat jobseeker ""","""1922507061318856856""","""""","""""","""in""","""She,her 01L|| caratland""","""0""","""0""","""0""","""https://x.com/hanidulsett/status/1922507061318856856""","""1803313253029961728""","""hanidulsett"
"1922456962186285368,""""Wed May 14 04:19:34 +0000 2025""","""0""","""@RapikaRatna86 @agnt_hub @GiveRep @ATTNtoken @bluefinapp @ikadotxyz @Utha111 @0xRoronoaZoro @p Geem semangat @GiveRep""","""1922507053685223873""","""""","""RapikaRatna86""","""in""","""""","""0""","""0""","""0""","""https://x.com/bilciz17/status/1922507053685223873""","""1593125358752387072""","""bilciz17"
"1922477213963673781,""""Wed May 14 04:19:34 +0000 2025""","""0""","""@clumsyhearts semangat aca ""","""1922507051512508439""","""""","""clumsyhearts""","""in""","""dnfwc | dnss | mdni.""","""0""","""0""","""0""","""https://x.com/medicagl/status/1922507051512508439""","""1203966175""","""medicagl"
"1922242807244456393,""""Wed May 14 04:19:28 +0000 2025""","""0""","""@ImasI34101 @puanmaharani_ri membara banget sih semangat mbakpuan""","""1922507028666143094""","""""","""ImasI34101""","""in""","""""","""0""","""0""","""0""","""https://x.com/GTaramuhammad/status/1922507028666143094""","""1904368468449013760""","""GTaramuhammad"
"1922481917020004410,""""Wed May 14 04:19:24 +0000 2025""","""0""","""@Caddysan Semangat kak!""","""1922507009099731348""","""""","""Caddysan""","""in""","""Bandung ""","""0""","""0""","""0""","""https://x.com/usernameapel/status/1922507009099731348""","""1647670997628354561""","""usernameapel"
